From Type,From Name,From Place,Edge Type,To Type,To Name,To Place,Date,Weight,Identifier,Reference
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,King William,Hampton Court,"1689, May 25",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10613
Person,King William,Copt-Hall,WROTE LETTER TO,Person,Hamilton,Holyrood House,"1689, May 31",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10614
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,King William,,"1689, Jun 6",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10615
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,King William,Hampton Court,"1689, Jun 22",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10616
Person,King William,Hampton Court,WROTE LETTER TO,Person,Hamilton,,"1689, Jul 4",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10617
Person,King William,Whitehall,WROTE LETTER TO,Person,Hamilton,,"1689, Jul 17",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10618
Person,King William,Hampton Court,WROTE LETTER TO,Person,Hamilton,,"1689, Jul 27",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10619
Person,King William,Kensington,WROTE LETTER TO,Person,Hamilton,,"1690, Jan 21",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10620
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,King William,,"1690, Feb 20",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10621
Person,Queen Mary,Kensington ,WROTE LETTER TO,Person,Hamilton,,"1691, Jul 22",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10622
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,Queen Mary,,"1691, Jul 29",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10623
Person,David Scrimseour,Edinburgh,WROTE LETTER TO,Person,Robert Rodman,"Post Office, Berwick","1691, Jul 29",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10634
Person,Robert Rodman,"Post Office, Berwick",WROTE LETTER TO,Person,Unknown,,"1691, Jul 31",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10635
Person,Patrick Mein,Plymouth,WROTE LETTER TO,Person,Hamilton,,"1690, Mar 7",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10636
Person,Patrick Mein,Portsmouth,Memorandum,Person,Hamilton,,"1690, Feb 8",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10637
Person,Marquis Tweeddale,Edinburgh,WROTE LETTER TO,Person,Hamilton,,"1692, Sep 21",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10638
Person,James Hamilton,Edinburgh,WROTE LETTER TO,Person,Hamilton,,"1688, Oct 18",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10639
Person,Perth,,WROTE LETTER TO,Person,Unknown,,"1688, Oct",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10640
Person,Crawford,Edinburgh,WROTE LETTER TO,Person,Hamilton,,"1691, Sep 25",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10641/1
Person,John Lochore,Mason,WROTE LETTER TO,Person,Mr. Baillie,Hamilton,c 1688,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10640
Person,Lord Stair,,WROTE LETTER TO,Person,Hamilton,,"1692, Jan 6",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10647
Person,Rupert Billingsley,Berwick,WROTE LETTER TO,Person,Hamilton,,"1691, Aug 31",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10648
Person,Melville,Whitehall,WROTE LETTER TO,Organization,Privy Council,,"1691, Jun 26",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10651
Person,John [Kirk],Fort William,WROTE LETTER TO,Person,Hamilton,,"1692, Nov 19",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10660
Person,Arthur Naismith,,WROTE LETTER TO,Person,John Small,,"1692, Jun 29",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10685
Person,Duchess of Hamilton,Hamilton,WROTE LETTER TO,Person,Arran,,"1688, Jan 18",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10688
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,Arran,,n.d.,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10698
Person,Hamilton,Kinneil,WROTE LETTER TO,Person,Arran,,n.d.,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10703
Person,Hamilton,,WROTE LETTER TO,Person,Arran,,n.d.,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10705
Person,James Foulis,London,WROTE LETTER TO,Person,Hamilton,,1690. Dec 30,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10707
Person,James Foulis,London,WROTE LETTER TO,Person,Hamilton,,"1691, Jan 17",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10708
Person,Unknown,Culross,WROTE LETTER TO,Person,Unknown,,"1690, May 27",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10715
Person,Marie Arskin,Wishaw,WROTE LETTER TO,Person,Arran,,"1691, Nov 5",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10716
Person,William Hamilton,Wishaw,WROTE LETTER TO,Person,Arran,,"1691, Nov 3",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10717
Person,William Hamilton,Wishaw,WROTE LETTER TO,Person,Arran,,"1691, Jun 13",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10733
Person,James Coull,Edinburgh Castle,WROTE LETTER TO,Person,Unknown,,"1692, Dec 9",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10746
Person,George Skirving,Glasgow,WROTE LETTER TO,Person,Arran,,"1691, Oct 19",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10759
Person,A. Crawford,Linlithgow,WROTE LETTER TO,Person,James Nisbit,Bo'ness,"1689, Dec 20",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10771/1
Person,William Hamilton,Wishaw,WROTE LETTER TO,Person,Arran,,"1689, Oct 23",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10772
Person,Sunderland,Amsterdam,WROTE LETTER TO,Person,Hamilton,Edinburgh,"1689, Sep 10",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10838
Person,Portland,Kensington,WROTE LETTER TO,Person,Hamilton,Holyrood House,"1692, Feb",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10882
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,Portland,Kensington,"1692, Mar 3",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10883
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,Portland,Kensington,"1692, May 14",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10911
Person,Portland,Whitehall,WROTE LETTER TO,Person,Hamilton,,"1691, Jun",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10931
Person,Hamilton,,WROTE LETTER TO,Person,Portland,,"1692, Nov 10",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10932
Person,Portland,,WROTE LETTER TO,Person,Hamilton,,c 1692,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10933
Organization,Synod of Aberdeen,Aberdeen,WROTE LETTER TO,Person,Hamilton,,c 1689,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10953/1
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1691, Dec 12",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11028
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1691, Dec 15",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11029
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1691, Dec 17",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11030
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1691, Dec 17",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11031
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1691, Dec 22",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11032
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1691, Dec 24",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11033
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1691, Dec 26",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11034
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1691, Dec 31",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11035
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1692, Jan 2",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11036
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1692, Jan 5",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11037
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1692, Jan 7",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11038
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1692, Jan 9",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11039
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1692, Jan 12",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11040
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1692, Jan 14",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11041
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1692, Jan 16",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11042
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1692, Jan 19",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11043
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1692, Jan 21",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11044
Person,Selkirk,Kensington,WROTE LETTER TO,Person,Hamilton,,"1692, Jan 23",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11045
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1692, Feb 11",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11046
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1692, Feb 19",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11047
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1692, Feb 25",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11048
Person,Selkirk,London,WROTE LETTER TO,Person,Hamilton,,"1692, Feb 27",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11049
Person,Selkirk,Hague,WROTE LETTER TO,Person,Hamilton,,"1692, Mar 28",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11050
Person,Selkirk,Loo,WROTE LETTER TO,Person,Hamilton,,"1692, Apr 7",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11051
Person,Selkirk,Loo,WROTE LETTER TO,Person,Hamilton,,"1692, Apr 10",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11052
Person,Selkirk,Hague,WROTE LETTER TO,Person,Hamilton,,"1692, May 7",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11053
Person,Selkirk,Breda,WROTE LETTER TO,Person,Hamilton,,"1692, May 16",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11054
Person,Selkirk,Brussells,WROTE LETTER TO,Person,Hamilton,,"1692, May 19",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11055
Person,J. Smith,Brousterland,WROTE LETTER TO,Person,Hamilton,,"1691, Feb 18",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11101
Person,Mary Caren,,WROTE LETTER TO,Person,Lady Gerard,,"1690, Jun 6",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11110
Person,R. Jevon,Harlington,WROTE LETTER TO,Person,Lady Gerard,,"1691, Mar 24",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11111
Person,Jane Barker,Stafford,WROTE LETTER TO,Person,Elizabeth Barker,Sandon,"1690, Jun 1",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11112
Person,Anthony Hungerford,,WROTE LETTER TO,Person,Lady Gerard,,"1691, Jun 17",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11113
Person,Lady Gerard,,WROTE LETTER TO,Person,Mr. Milton,,"1688, Jan 27",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11117
Person,J.B.,,WROTE LETTER TO,Person,Madam Harcourt,,"1690, Aug 2",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11125A
Person,J.B.,,WROTE LETTER TO,Person,Madam Harcourt,,"1689, Jul 20",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11126
Person,J.B.,,WROTE LETTER TO,Person,Madam Harcourt,,"1689, Jul 30",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11127
Person,Thomas Stringer,Durance,WROTE LETTER TO,Person,Lady Gerard,,"1689, Feb 14",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11128
Person,Charles Roberts,London,WROTE LETTER TO,Person,Lady Gerard,,"1689, Feb 14",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11128A
Person,M. St Leger,,WROTE LETTER TO,Person,Edward Hungerford,,c 1688,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11129
Person,H. Peyre,,WROTE LETTER TO,Person,Lady Gerard,Sandon,"1688, Oct 14",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11129A
Person,J.B.,,WROTE LETTER TO,Person,Madam Harcourt,,"1691, Apr 11",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11132
Person,P. Muirhead,Stingboun,WROTE LETTER TO,Person,David Crawford,,"1691, Sep 14",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11137
Person,Ann Ferrers,Old Sprin Garden,WROTE LETTER TO,Person,Madam Harcourt,,"1690, Jul 29",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11139B
Person,S. Maxwell,Kirkudbright,WROTE LETTER TO,Person,Hamilton,,"1691, Aug 11",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11146A
Person,Anne Ferrers,,WROTE LETTER TO,Person,Lady Gerard,,"1690, Jul 24",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11155A
Person,Unknown,,WROTE LETTER TO,Person,Lady Gerard,,"1690, Oct 15",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11160A
Person,John Underwood,,WROTE LETTER TO,Person,Lady Gerard,,"1690, Oct 28",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11169A
Person,Unknown,,WROTE LETTER TO,Person,Madam Harcourt,,"1691, Sep 26",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11171
Person,Lady Gerard,,WROTE LETTER TO,Person,Unknown,,"1691, Sep 16",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11172
Person,H. Peyre,,WROTE LETTER TO,Person,Lady Gerard,,"1690, Oct 14",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11176A
Person,Unknown,,WROTE LETTER TO,Person,Madam Harcourt,,"1690, Feb 15",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11181A
Person,W. Chetwynd,,WROTE LETTER TO,Person,Lady Gerard,,"1690, Oct 30",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11192A
Person,R. Bristol,Sher,WROTE LETTER TO,Person,Lady Gerard,,"1691, Apr 6",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11194
Person,Unknown,,WROTE LETTER TO,Person,Madam Harcourt,,"1691, Apr 18",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11198A
Person,G. Muirhead,Lauchop,WROTE LETTER TO,Person,John Robertson,Lanark,"1688, Sep 27",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11199
Person,Archibald Rae,Tannochside,WROTE LETTER TO,Person,John Robertson,Lanark,"1688, Sep 25",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11200
Person,John Atchinson,,WROTE LETTER TO,Person,John Robertson,Hamilton,"1688, Sep 1",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11201
Person,John Hamilton,Broombie,WROTE LETTER TO,Person,John Robertson,,"1688, Sep 26",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11202
Person,J. Young ,Netherfield,WROTE LETTER TO,Person,John Robertson,Lanark,"1688, Sep 25",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11203
Person,Andrew Brown,Delphington,WROTE LETTER TO,Person,Laird of Spittell,,"1688, Jul 10",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11204
Person,William Stewart,Alanton,WROTE LETTER TO,Person,Laird of Spittell,,"1688, Oct 4",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11205
Person,E. Lake,London,WROTE LETTER TO,Person,Lady Gerard,,"1688, May 1",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11205A
Person,Edward Hungerford,London,WROTE LETTER TO,Person,Lady Gerard,,"1688, May 22",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11206A
Person,W. Chetwynd,,WROTE LETTER TO,Person,Madam Harcourt,,"1690, Mar 16",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11210
Person,Unknown,,WROTE LETTER TO,Person,Madam Harcourt,,"1689, Nov 19",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11212
Person,Viscount Bolingbroke,,WROTE LETTER TO,Person,Lady Gerard,,"1690, Jun 14",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11214
Person,E. Foden,,WROTE LETTER TO,Person,Lady Gerard,,"1692, Jan 25",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11215
Person,Robert Lloyd,Lychfield,WROTE LETTER TO,Person,Madam Harcourt,,"1691, Jun 28",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11311
Person,Unknown,,WROTE LETTER TO,Person,Lady Gerard,,c 1689,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11313
Person,Unknown,,WROTE LETTER TO,Person,Lady Gerard,,"1690, Feb 15",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11314
Person,F. K. ,,Report,Person,Hamilton,,"1689, Sep 21",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11315
Person,F. K. ,,WROTE LETTER TO,Person,Lady Gerard,,c 1689,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11316
Person,F. K. ,,WROTE LETTER TO,Person,Lady Gerard,,"1689, October 5",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11317
Person,Unknown,,WROTE LETTER TO,Person,Lady Gerard,,c 1689,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11318
Person,Unknown,,WROTE LETTER TO,Person,Madam Harcourt,,c 1689,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11319
Person,Unknown,,WROTE LETTER TO,Person,Madam Harcourt,,"1689, June 8",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11320
Person,F. Saunders,,WROTE LETTER TO,Person,Lady Gerard,,"1689, September 17",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11321
Person,E. Foden,,WROTE LETTER TO,Person,Mr. Ward,,"1690, January 6",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11322
Person,Edward Hungerford,,WROTE LETTER TO,Person,Mr. Bellott,,"1689, December 10",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11323
Person,Unknown,,WROTE LETTER TO,Person,Madam Harcourt,,c 1689,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11324
Person,Abigail White,London,WROTE LETTER TO,Person,Lady Gerard,,"1691, May 18",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11325
Person,John Underwood,,WROTE LETTER TO,Person,Mr. Ward,,"1689, May 8",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11326
Person,Thomas Husband,Drayton,WROTE LETTER TO,Person,Mr. Ward,,"1689, June 6",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11327
Person,Charles Roberts,London,WROTE LETTER TO,Person,Mr. Billott,,"1690, March 20",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11328
Person,W. Chetwynd,,WROTE LETTER TO,Person,Lady Gerard,,c 1689,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11329
Person,Miss Gilbert,,WROTE LETTER TO,Person,Lady Gerard,,"1689, June 28",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11330
Person,John V,,WROTE LETTER TO,Person,Lady Gerard,,c 1689,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11331
Person,A. Brackin,London,WROTE LETTER TO,Person,Madam Harcourt,,"1690, April 29",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11332
Person,Anne Ferrers,,WROTE LETTER TO,Person,Madam Harcourt,,"1690, February 1",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11333
Person,M. St Leger,,WROTE LETTER TO,Person,Lady Gerard,,"1691, May 7",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11334
Person,Edward Hungerford,,WROTE LETTER TO,Person,"Edward Hungerford, younger",,"1690, January 30",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11335
Person,Mary Caren,,WROTE LETTER TO,Person,Lady Gerard,,"1688, February 15",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11336
Person,Joseph Plymley,,WROTE LETTER TO,Person,Lady Gerard,,"1690, April 7",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11337
Person,Anne Ferrers,,WROTE LETTER TO,Person,Madam Harcourt,,"1690, January 21",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11338
Person,M. St Leger,,WROTE LETTER TO,Person,Lady Gerard,,1689,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11339
Person,R. Jevon,London,WROTE LETTER TO,Person,Lady Gerard,,"1691, May 19",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11340
Person,M. St Leger,,WROTE LETTER TO,Person,Lady Gerard,,c 1690,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11341
Person,Unknown,,WROTE LETTER TO,Person,Madam Harcourt,,c 1690,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11342
Person,John Underwood,,WROTE LETTER TO,Person,Lady Gerard,,"1690, May 1",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11343
Person,Edward Pulford,Litchfield,WROTE LETTER TO,Person,Edward Hungerford,,"1690, February 21",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11344
Person,Edward Hungerford,,WROTE LETTER TO,Person,Mr. Bellott,,"1690, February 27",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11345
Person,J. V.,,WROTE LETTER TO,Person,Lady Gerard,,"1690, March 19",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11346
Person,R. Jevon,Harlington,WROTE LETTER TO,Person,Lady Gerard,,1690,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11347
Person,Unknown,,WROTE LETTER TO,Person,Madam Harcourt,,"1691, February 28",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11348
Person,Fran Phillips,,WROTE LETTER TO,Person,Madam Harcourt,,"1690, May 22",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11349
Person,Edmund Hector,Litchfield,WROTE LETTER TO,Person,Lady Gerard,,"1690, May 7",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11350
Person,R. Jevon,London,WROTE LETTER TO,Person,Lady Gerard,,"1691, March 12",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11353
Person,Edmund Sawtell,"Post Office, London",WROTE LETTER TO,Person,Lady Gerard,,"1691, April 16",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11354
Person,Edmund Sawtell,"Post Office, London",WROTE LETTER TO,Person,Madam Harcourt,,"1691, May 26",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11355
Person,Unknown,,WROTE LETTER TO,Person,Madam Harcourt,,"1691, May 30",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11356
Person,Edmund Sawtell,,WROTE LETTER TO,Person,Madam Harcourt,,"1691, May 14",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11360
Person,Edward Hungerford,,WROTE LETTER TO,Person,John Underwood,,"1691, May 14",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11361
Person,M. St Leger,,WROTE LETTER TO,Person,Madam Harcourt,,"1691, January 30",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11362
Person,Unknown,,WROTE LETTER TO,Person,Madam Harcourt,,"1691, June 13",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11363
Person,Unknown,,WROTE LETTER TO,Person,Madam Harcourt,,"1691, May 22",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11364
Person,Unknown,,WROTE LETTER TO,Person,Madam Harcourt,,c 1691,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11365
Person,Jonathan Norman,,WROTE LETTER TO,Person,Mr. Robert Kinearre,,"1689, February 18",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11366
Person,Unknown,,WROTE LETTER TO,Person,Madam Harcourt,,c 1691,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11367
Person,Unknown,,WROTE LETTER TO,Person,Madam Harcourt,,c 1691,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11368
Person,John Locke,Oates,WROTE LETTER TO,Person,Mrs. Lockhart,,"1691, September 15",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11371
Person,David Masham,Oates,WROTE LETTER TO,Person,Mrs. Lockhart,,"1690, August 18",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11379
Person,Alexander Sauch,Hamilton,WROTE LETTER TO,Person,Arthur Naismith,Kinneil,"1688, April 13",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11408
Person,A. B.,,WROTE LETTER TO,Person,Lady Gerard,,"1688, April 10",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11581
Person,Unknown,,WROTE LETTER TO,Person,Madam Harcourt,,"1690, November 13",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11583
Person,Tweeddale,Edinburgh,WROTE LETTER TO,Person,Hamilton,,"1692, April 4",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11590
Person,Anthony Mayne,London,WROTE LETTER TO,Person,Lady Gerard,,"1691, January 17",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11705
Person,Lady Gerard,,WROTE LETTER TO,Person,Mr. Seargent Birch,,"1691, May 9",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11706
Person,Unknown,,WROTE LETTER TO,Person,Lady Gerard,,"1691, May 9",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11707
Person,Ann Ferrers,,WROTE LETTER TO,Person,Lady Gerard,,"1690, May 8",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11711
Person,John Underwood,,WROTE LETTER TO,Person,Lady Gerard,,"1691, May 9",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11712
